peak_id	chromosome	start	end	strand
99135	chr8	126675145	126675545	*
99136	chr8	126683944	126684344	*
99137	chr8	126686842	126687242	*
99138	chr8	126696110	126696510	*
99139	chr8	126702322	126702722	*
99140	chr8	126705440	126705840	*
99141	chr8	126707554	126707954	*
99142	chr8	126720752	126721152	*
99143	chr8	126735818	126736218	*
99144	chr8	126747401	126747801	*
99145	chr8	126755704	126756104	*
99146	chr8	126757883	126758283	*
99147	chr8	126759736	126760136	*
99148	chr8	126763566	126763966	*
99149	chr8	126767393	126767793	*
99150	chr8	126778673	126779073	*
99151	chr8	126786317	126786717	*
99152	chr8	126789002	126789402	*
99153	chr8	126797686	126798086	*
99154	chr8	126802545	126802945	*
99155	chr8	126804069	126804469	*
99156	chr8	126807282	126807682	*
99157	chr8	126814483	126814883	*
99158	chr8	126824594	126824994	*
99159	chr8	126826485	126826885	*
99160	chr8	126828053	126828453	*
99161	chr8	126832560	126832960	*
99162	chr8	126839592	126839992	*
99163	chr8	126845571	126845971	*
99164	chr8	126847908	126848308	*
99165	chr8	126849904	126850304	*
99166	chr8	126852401	126852801	*
99167	chr8	126857844	126858244	*
99168	chr8	126863677	126864077	*
99169	chr8	126868518	126868918	*
99170	chr8	126872574	126872974	*
99171	chr8	126881764	126882164	*
99172	chr8	126884344	126884744	*
99173	chr8	126887308	126887708	*
99174	chr8	126890621	126891021	*
99175	chr8	126895063	126895463	*
99176	chr8	126901150	126901550	*
99177	chr8	126908761	126909161	*
99178	chr8	126913035	126913435	*
99179	chr8	126919312	126919712	*
99180	chr8	126929589	126929989	*
99181	chr8	126931726	126932126	*
99182	chr8	126935943	126936343	*
99183	chr8	126945767	126946167	*
99184	chr8	126970925	126971325	*
99185	chr8	126973638	126974038	*
99186	chr8	126979522	126979922	*
99187	chr8	126988258	126988658	*
99188	chr8	127063836	127064236	*
99189	chr8	127139165	127139565	*
99190	chr8	127146303	127146703	*
99191	chr8	127151256	127151656	*
99192	chr8	127234380	127234780	*
99193	chr8	127243829	127244229	*
99194	chr8	127309278	127309678	*
99195	chr8	127317633	127318033	*
99196	chr8	127330249	127330649	*
99197	chr8	127426822	127427222	*
99198	chr8	127441135	127441535	*
99199	chr8	127482930	127483330	*
99200	chr8	127495228	127495628	*
99201	chr8	127500216	127500616	*
99202	chr8	127515071	127515471	*
99203	chr8	127528279	127528679	*
99204	chr8	127540228	127540628	*
99205	chr8	127552131	127552531	*
99206	chr8	127589233	127589633	*
99207	chr8	127618960	127619360	*
99208	chr8	127639056	127639456	*
99209	chr8	127668991	127669391	*
99210	chr8	127703449	127703849	*
99211	chr8	127709420	127709820	*
99212	chr8	127719867	127720267	*
99213	chr8	127731447	127731847	*
99214	chr8	127746433	127746833	*
99215	chr8	127752902	127753302	*
99216	chr8	127772329	127772729	*
99217	chr8	127775456	127775856	*
99218	chr8	127776566	127776966	*
99219	chr8	127780831	127781231	*
99220	chr8	127799695	127800095	*
99221	chr8	127802058	127802458	*
99222	chr8	127814785	127815185	*
99223	chr8	127829646	127830046	*
99224	chr8	127836827	127837227	*
99225	chr8	127847612	127848012	*
99226	chr8	127852031	127852431	*
99227	chr8	127860927	127861327	*
99228	chr8	127876246	127876646	*
99229	chr8	127939246	127939646	*
99230	chr8	127960419	127960819	*
99231	chr8	127962867	127963267	*
99232	chr8	127979385	127979785	*
99233	chr8	127981969	127982369	*
99234	chr8	128035683	128036083	*
99235	chr8	128039322	128039722	*
99236	chr8	128059709	128060109	*
99237	chr8	128065044	128065444	*
99238	chr8	128076223	128076623	*
99239	chr8	128078727	128079127	*
99240	chr8	128083848	128084248	*
99241	chr8	128105726	128106126	*
99242	chr8	128111107	128111507	*
99243	chr8	128113180	128113580	*
99244	chr8	128148478	128148878	*
99245	chr8	128155585	128155985	*
99246	chr8	128165648	128166048	*
99247	chr8	128167950	128168350	*
99248	chr8	128171134	128171534	*
99249	chr8	128183567	128183967	*
99250	chr8	128202488	128202888	*
99251	chr8	128204822	128205222	*
99252	chr8	128212108	128212508	*
99253	chr8	128216905	128217305	*
99254	chr8	128223098	128223498	*
99255	chr8	128225131	128225531	*
99256	chr8	128235514	128235914	*
99257	chr8	128239294	128239694	*
99258	chr8	128262106	128262506	*
99259	chr8	128267828	128268228	*
99260	chr8	128272950	128273350	*
99261	chr8	128282843	128283243	*
99262	chr8	128296645	128297045	*
99263	chr8	128302313	128302713	*
99264	chr8	128307612	128308012	*
99265	chr8	128309287	128309687	*
99266	chr8	128335920	128336320	*
99267	chr8	128351168	128351568	*
99268	chr8	128357143	128357543	*
99269	chr8	128363210	128363610	*
99270	chr8	128369209	128369609	*
99271	chr8	128381760	128382160	*
99272	chr8	128391350	128391750	*
99273	chr8	128410349	128410749	*
99274	chr8	128416904	128417304	*
99275	chr8	128423793	128424193	*
99276	chr8	128428884	128429284	*
99277	chr8	128435742	128436142	*
99278	chr8	128450250	128450650	*
99279	chr8	128453342	128453742	*
99280	chr8	128457588	128457988	*
99281	chr8	128459698	128460098	*
99282	chr8	128480947	128481347	*
99283	chr8	128488548	128488948	*
99284	chr8	128491181	128491581	*
99285	chr8	128505884	128506284	*
99286	chr8	128517736	128518136	*
99287	chr8	128519365	128519765	*
99288	chr8	128551393	128551793	*
99289	chr8	128590335	128590735	*
99290	chr8	128592063	128592463	*
99291	chr8	128594781	128595181	*
99292	chr8	128601978	128602378	*
99293	chr8	128605614	128606014	*
99294	chr8	128610707	128611107	*
99295	chr8	128646480	128646880	*
99296	chr8	128654642	128655042	*
99297	chr8	128663175	128663575	*
99298	chr8	128664446	128664846	*
99299	chr8	128666502	128666902	*
99300	chr8	128680566	128680966	*
99301	chr8	128685439	128685839	*
99302	chr8	128694474	128694874	*
99303	chr8	128704419	128704819	*
99304	chr8	128709253	128709653	*
99305	chr8	128718920	128719320	*
99306	chr8	128724854	128725254	*
99307	chr8	128744216	128744616	*
99308	chr8	128771920	128772320	*
99309	chr8	129112580	129112980	*
99310	chr8	129144641	129145041	*
99311	chr8	129234137	129234537	*
99312	chr8	129263408	129263808	*
99313	chr8	129270114	129270514	*
99314	chr9	3053267	3053667	*
99315	chr9	3057018	3057418	*
99316	chr9	3064178	3064578	*
99317	chr9	3070747	3071147	*
99318	chr9	3075495	3075895	*
99319	chr9	3076680	3077080	*
99320	chr9	3403671	3404071	*
99321	chr9	3405529	3405929	*
99322	chr9	3471883	3472283	*
99323	chr9	3532164	3532564	*
99324	chr9	3785640	3786040	*
99325	chr9	4309563	4309963	*
99326	chr9	4319378	4319778	*
99327	chr9	4442878	4443278	*
99328	chr9	4548784	4549184	*
99329	chr9	5298386	5298786	*
99330	chr9	5308601	5309001	*
99331	chr9	5311690	5312090	*
99332	chr9	5333479	5333879	*
99333	chr9	5344081	5344481	*
99334	chr9	5356832	5357232	*
99335	chr9	6921294	6921694	*
99336	chr9	7114071	7114471	*
99337	chr9	7140215	7140615	*
99338	chr9	7176821	7177221	*
99339	chr9	7184332	7184732	*
99340	chr9	7221450	7221850	*
99341	chr9	7238562	7238962	*
99342	chr9	7244680	7245080	*
99343	chr9	7250581	7250981	*
99344	chr9	7259708	7260108	*
99345	chr9	7261508	7261908	*
99346	chr9	7270090	7270490	*
99347	chr9	7272259	7272659	*
99348	chr9	7330354	7330754	*
99349	chr9	7331820	7332220	*
99350	chr9	7336743	7337143	*
99351	chr9	7340641	7341041	*
99352	chr9	7343249	7343649	*
99353	chr9	7345482	7345882	*
99354	chr9	7347170	7347570	*
99355	chr9	7352041	7352441	*
99356	chr9	7360911	7361311	*
99357	chr9	7463861	7464261	*
99358	chr9	7490191	7490591	*
99359	chr9	7501195	7501595	*
99360	chr9	7502062	7502462	*
99361	chr9	7543357	7543757	*
99362	chr9	7547322	7547722	*
99363	chr9	7553594	7553994	*
99364	chr9	7556251	7556651	*
99365	chr9	7558186	7558586	*
99366	chr9	7567339	7567739	*
99367	chr9	7571186	7571586	*
99368	chr9	7572693	7573093	*
99369	chr9	7578338	7578738	*
99370	chr9	7595188	7595588	*
99371	chr9	7603377	7603777	*
99372	chr9	7629097	7629497	*
99373	chr9	7638820	7639220	*
99374	chr9	7672974	7673374	*
99375	chr9	7707567	7707967	*
99376	chr9	7714359	7714759	*
99377	chr9	7734344	7734744	*
99378	chr9	7749494	7749894	*
99379	chr9	7763763	7764163	*
99380	chr9	7774513	7774913	*
99381	chr9	7785546	7785946	*
99382	chr9	7789112	7789512	*
99383	chr9	7801173	7801573	*
99384	chr9	7813901	7814301	*
99385	chr9	7822732	7823132	*
99386	chr9	7824780	7825180	*
99387	chr9	7829667	7830067	*
99388	chr9	7836800	7837200	*
99389	chr9	7846782	7847182	*
99390	chr9	7855373	7855773	*
99391	chr9	7857150	7857550	*
99392	chr9	7868014	7868414	*
99393	chr9	7872784	7873184	*
99394	chr9	7897469	7897869	*
99395	chr9	7914552	7914952	*
99396	chr9	8004049	8004449	*
99397	chr9	8017224	8017624	*
99398	chr9	8134226	8134626	*
99399	chr9	8543986	8544386	*
99400	chr9	8558568	8558968	*
99401	chr9	8660460	8660860	*
99402	chr9	8900284	8900684	*
99403	chr9	9052904	9053304	*
99404	chr9	9059177	9059577	*
99405	chr9	9093139	9093539	*
99406	chr9	9238778	9239178	*
99407	chr9	9241168	9241568	*
99408	chr9	10033660	10034060	*
99409	chr9	10545746	10546146	*
99410	chr9	10668595	10668995	*
99411	chr9	11275443	11275843	*
99412	chr9	11313435	11313835	*
99413	chr9	11328914	11329314	*
99414	chr9	12610292	12610692	*
99415	chr9	12627729	12628129	*
99416	chr9	12753900	12754300	*
99417	chr9	13234913	13235313	*
99418	chr9	13245487	13245887	*
99419	chr9	13246776	13247176	*
99420	chr9	13282342	13282742	*
99421	chr9	13296422	13296822	*
99422	chr9	13299123	13299523	*
99423	chr9	13301128	13301528	*
99424	chr9	13304029	13304429	*
99425	chr9	13311083	13311483	*
99426	chr9	13313968	13314368	*
99427	chr9	13323522	13323922	*
99428	chr9	13443510	13443910	*
99429	chr9	13446282	13446682	*
99430	chr9	13466406	13466806	*
99431	chr9	13469166	13469566	*
99432	chr9	13483523	13483923	*
99433	chr9	13484417	13484817	*
99434	chr9	13487189	13487589	*
99435	chr9	13495548	13495948	*
99436	chr9	13497792	13498192	*
99437	chr9	13511002	13511402	*
99438	chr9	13517983	13518383	*
99439	chr9	13523034	13523434	*
99440	chr9	13526194	13526594	*
99441	chr9	13536696	13537096	*
99442	chr9	13540797	13541197	*
99443	chr9	13545722	13546122	*
99444	chr9	13554774	13555174	*
99445	chr9	13558864	13559264	*
99446	chr9	13559982	13560382	*
99447	chr9	13563424	13563824	*
99448	chr9	13574216	13574616	*
99449	chr9	13587058	13587458	*
99450	chr9	13600724	13601124	*
99451	chr9	13608535	13608935	*
99452	chr9	13622313	13622713	*
99453	chr9	13651050	13651450	*
99454	chr9	13654452	13654852	*
99455	chr9	13662266	13662666	*
99456	chr9	13668779	13669179	*
99457	chr9	13671165	13671565	*
99458	chr9	13681623	13682023	*
99459	chr9	13688976	13689376	*
99460	chr9	13716314	13716714	*
99461	chr9	13717842	13718242	*
99462	chr9	13728343	13728743	*
99463	chr9	13742465	13742865	*
99464	chr9	13748982	13749382	*
99465	chr9	13760941	13761341	*
99466	chr9	13774713	13775113	*
99467	chr9	13804233	13804633	*
99468	chr9	13809855	13810255	*
99469	chr9	13827009	13827409	*
99470	chr9	13835272	13835672	*
99471	chr9	13841194	13841594	*
99472	chr9	13847554	13847954	*
99473	chr9	13849075	13849475	*
99474	chr9	13853796	13854196	*
99475	chr9	13889649	13890049	*
99476	chr9	13891112	13891512	*
99477	chr9	13894497	13894897	*
99478	chr9	13902066	13902466	*
99479	chr9	13904360	13904760	*
99480	chr9	13958629	13959029	*
99481	chr9	14003155	14003555	*
99482	chr9	14010210	14010610	*
99483	chr9	14035603	14036003	*
99484	chr9	14044421	14044821	*
99485	chr9	14053604	14054004	*
99486	chr9	14058471	14058871	*
99487	chr9	14061571	14061971	*
99488	chr9	14066651	14067051	*
99489	chr9	14074249	14074649	*
99490	chr9	14086093	14086493	*
99491	chr9	14087858	14088258	*
99492	chr9	14093046	14093446	*
99493	chr9	14103514	14103914	*
99494	chr9	14112034	14112434	*
99495	chr9	14124277	14124677	*
99496	chr9	14147071	14147471	*
99497	chr9	14152065	14152465	*
99498	chr9	14171834	14172234	*
99499	chr9	14175018	14175418	*
99500	chr9	14185599	14185999	*
99501	chr9	14187801	14188201	*
99502	chr9	14193774	14194174	*
99503	chr9	14215473	14215873	*
99504	chr9	14244414	14244814	*
99505	chr9	14275993	14276393	*
99506	chr9	14285044	14285444	*
99507	chr9	14342273	14342673	*
99508	chr9	14353106	14353506	*
99509	chr9	14362007	14362407	*
99510	chr9	14365415	14365815	*
99511	chr9	14367447	14367847	*
99512	chr9	14380848	14381248	*
99513	chr9	14389156	14389556	*
99514	chr9	14500392	14500792	*
99515	chr9	14514855	14515255	*
99516	chr9	14521066	14521466	*
99517	chr9	14523664	14524064	*
99518	chr9	14532127	14532527	*
99519	chr9	14568522	14568922	*
99520	chr9	14588661	14589061	*
99521	chr9	14596431	14596831	*
99522	chr9	14604307	14604707	*
99523	chr9	14611456	14611856	*
99524	chr9	14614696	14615096	*
99525	chr9	14619896	14620296	*
99526	chr9	14631675	14632075	*
99527	chr9	14641680	14642080	*
99528	chr9	14697900	14698300	*
99529	chr9	14705698	14706098	*
99530	chr9	14718366	14718766	*
99531	chr9	14725045	14725445	*
99532	chr9	14729308	14729708	*
99533	chr9	14737946	14738346	*
99534	chr9	14739432	14739832	*
99535	chr9	14752006	14752406	*
99536	chr9	14758595	14758995	*
99537	chr9	14764771	14765171	*
99538	chr9	14768933	14769333	*
99539	chr9	14772070	14772470	*
99540	chr9	14784422	14784822	*
99541	chr9	14805650	14806050	*
99542	chr9	14807237	14807637	*
99543	chr9	14810108	14810508	*
99544	chr9	14835312	14835712	*
99545	chr9	14842399	14842799	*
99546	chr9	14860024	14860424	*
99547	chr9	14866968	14867368	*
99548	chr9	14884639	14885039	*
99549	chr9	14893395	14893795	*
99550	chr9	14921308	14921708	*
99551	chr9	14982674	14983074	*
99552	chr9	14984693	14985093	*
99553	chr9	14988637	14989037	*
99554	chr9	14998575	14998975	*
99555	chr9	15003176	15003576	*
99556	chr9	15010309	15010709	*
99557	chr9	15011240	15011640	*
99558	chr9	15018132	15018532	*
99559	chr9	15027635	15028035	*
99560	chr9	15029124	15029524	*
99561	chr9	15034378	15034778	*
99562	chr9	15037687	15038087	*
99563	chr9	15045233	15045633	*
99564	chr9	15054008	15054408	*
99565	chr9	15068889	15069289	*
99566	chr9	15084658	15085058	*
99567	chr9	15099219	15099619	*
99568	chr9	15103647	15104047	*
99569	chr9	15167185	15167585	*
99570	chr9	15178607	15179007	*
99571	chr9	15185476	15185876	*
99572	chr9	15187554	15187954	*
99573	chr9	15238588	15238988	*
99574	chr9	15260145	15260545	*
99575	chr9	15279748	15280148	*
99576	chr9	15289285	15289685	*
99577	chr9	15296722	15297122	*
99578	chr9	15300038	15300438	*
99579	chr9	15301359	15301759	*
99580	chr9	15306030	15306430	*
99581	chr9	15313669	15314069	*
99582	chr9	15317854	15318254	*
99583	chr9	15357611	15358011	*
99584	chr9	15395388	15395788	*
99585	chr9	15401921	15402321	*
99586	chr9	15493281	15493681	*
99587	chr9	15507618	15508018	*
99588	chr9	15509331	15509731	*
99589	chr9	15516003	15516403	*
99590	chr9	15529625	15530025	*
99591	chr9	15534123	15534523	*
99592	chr9	15541684	15542084	*
99593	chr9	15676364	15676764	*
99594	chr9	15681833	15682233	*
99595	chr9	15685225	15685625	*
99596	chr9	15709360	15709760	*
99597	chr9	15714976	15715376	*
99598	chr9	15717424	15717824	*
99599	chr9	15726171	15726571	*
99600	chr9	15732485	15732885	*
99601	chr9	15772619	15773019	*
99602	chr9	15880185	15880585	*
99603	chr9	15912345	15912745	*
99604	chr9	15927404	15927804	*
99605	chr9	15932919	15933319	*
99606	chr9	15940970	15941370	*
99607	chr9	15971347	15971747	*
99608	chr9	15992037	15992437	*
99609	chr9	16034154	16034554	*
99610	chr9	16038539	16038939	*
99611	chr9	16046641	16047041	*
99612	chr9	16088798	16089198	*
99613	chr9	16096746	16097146	*
99614	chr9	16107168	16107568	*
99615	chr9	16114223	16114623	*
99616	chr9	16127110	16127510	*
99617	chr9	16138572	16138972	*
99618	chr9	16147671	16148071	*
99619	chr9	16168025	16168425	*
99620	chr9	16181290	16181690	*
99621	chr9	16187825	16188225	*
99622	chr9	16192856	16193256	*
99623	chr9	16215344	16215744	*
99624	chr9	16228857	16229257	*
99625	chr9	16233538	16233938	*
99626	chr9	16237948	16238348	*
99627	chr9	16256905	16257305	*
99628	chr9	16280177	16280577	*
99629	chr9	16282705	16283105	*
99630	chr9	16290939	16291339	*
99631	chr9	16298645	16299045	*
99632	chr9	16301710	16302110	*
99633	chr9	16305500	16305900	*
99634	chr9	16307015	16307415	*
99635	chr9	16310325	16310725	*
99636	chr9	16312033	16312433	*
99637	chr9	16319008	16319408	*
99638	chr9	16357807	16358207	*
99639	chr9	16363698	16364098	*
99640	chr9	16401474	16401874	*
99641	chr9	16402773	16403173	*
99642	chr9	16427652	16428052	*
99643	chr9	16434790	16435190	*
99644	chr9	16501960	16502360	*
99645	chr9	16509379	16509779	*
99646	chr9	16589399	16589799	*
99647	chr9	16871487	16871887	*
99648	chr9	16912040	16912440	*
99649	chr9	18291979	18292379	*
99650	chr9	18452940	18453340	*
99651	chr9	18468041	18468441	*
99652	chr9	18469630	18470030	*
99653	chr9	18473422	18473822	*
99654	chr9	19645161	19645561	*
99655	chr9	20459757	20460157	*
99656	chr9	20467033	20467433	*
99657	chr9	20492484	20492884	*
99658	chr9	20521173	20521573	*
99659	chr9	20544470	20544870	*
99660	chr9	20581242	20581642	*
99661	chr9	20607159	20607559	*
99662	chr9	20643108	20643508	*
99663	chr9	20651739	20652139	*
99664	chr9	20660504	20660904	*
99665	chr9	20662247	20662647	*
99666	chr9	20668448	20668848	*
99667	chr9	20672052	20672452	*
99668	chr9	20690493	20690893	*
99669	chr9	20696082	20696482	*
99670	chr9	20699126	20699526	*
99671	chr9	20705499	20705899	*
99672	chr9	20726128	20726528	*
99673	chr9	20727658	20728058	*
99674	chr9	20740408	20740808	*
99675	chr9	20760740	20761140	*
99676	chr9	20765274	20765674	*
99677	chr9	20794211	20794611	*
99678	chr9	20804225	20804625	*
99679	chr9	20812672	20813072	*
99680	chr9	20814880	20815280	*
99681	chr9	20825718	20826118	*
99682	chr9	20830960	20831360	*
99683	chr9	20842592	20842992	*
99684	chr9	20845097	20845497	*
99685	chr9	20857127	20857527	*
99686	chr9	20865012	20865412	*
99687	chr9	20868626	20869026	*
99688	chr9	20870553	20870953	*
99689	chr9	20878094	20878494	*
99690	chr9	20888032	20888432	*
99691	chr9	20898422	20898822	*
99692	chr9	20901475	20901875	*
99693	chr9	20907700	20908100	*
99694	chr9	20916155	20916555	*
99695	chr9	20923285	20923685	*
99696	chr9	20943362	20943762	*
99697	chr9	20944794	20945194	*
99698	chr9	20946007	20946407	*
99699	chr9	20952715	20953115	*
99700	chr9	20961525	20961925	*
99701	chr9	20966896	20967296	*
99702	chr9	20973686	20974086	*
99703	chr9	20976568	20976968	*
99704	chr9	20978714	20979114	*
99705	chr9	20979755	20980155	*
99706	chr9	20997100	20997500	*
